PLANT;PURCH_ORD;PN;PURCH_ITEM;PURCH_ORD_QTY;PURCH_DELIV_DATE
71;22.403.917;A007488;22403917/2;6.500;24/06/24
71;22.403.918;A007488;22403918/4;6.500;22/07/24
71;22.403.918;A007488;22403918/1;6.500;22/07/24
71;22.403.918;A007488;22403918/2;6.500;22/07/24
71;22.403.918;A007488;22403918/3;6.500;22/07/24
71;22.403.919;A005668;22403919/1;1;03/05/24
71;22.403.920;A007664;22403920/1;1;30/04/24
71;22.403.921;A007456;22403921/1;1;30/04/24
71;22.403.922;B006426;22403922/1;1;30/04/24
71;22.403.923;F000030;22403923/1;60;14/06/24
71;22.403.924;F002207;22403924/1;50;06/09/24
71;22.403.925;F002282;22403925/1;30;06/09/24
71;22.403.926;F003029;22403926/1;225;31/07/24
71;22.403.927;F001273;22403927/1;1.600;07/06/24
71;22.403.928;F001495;22403928/1;1.520;30/08/24
71;22.403.929;F001634;22403929/1;10;28/05/24
71;22.403.930;F002222;22403930/1;40;25/07/24
71;22.403.932;A006212;22403932/1;4.500;21/05/24
71;22.403.933;A005702;22403933/1;6.300;28/05/24
71;22.403.934;A006280;22403934/1;16.575;18/06/24
71;22.403.934;A006280;22403934/2;16.575;18/06/24
71;22.403.936;E002254;22403936/2;80.640;15/07/24
71;22.403.936;E002792;22403936/1;40.320;04/06/24
71;22.403.936;E002297;22403936/3;124.800;06/08/24
71;22.403.937;B005598;22403937/1;10.000;07/06/24
71;22.403.938;D009314;22403938/5;10.000;23/05/24
71;22.403.938;D010567;22403938/3;13.500;02/08/24
71;22.403.938;D009493;22403938/2;19.700;05/08/24
71;22.403.938;D008669;22403938/4;22.000;29/07/24
71;22.403.938;D009489;22403938/1;20.000;05/08/24
71;22.403.939;A007345;22403939/1;10.000;20/06/24
71;22.403.940;D008670;22403940/3;21.000;29/07/24
71;22.403.940;D009494;22403940/2;19.500;05/08/24
71;22.403.940;D009490;22403940/1;20.000;05/08/24
71;22.403.941;E002410;22403941/3;1.300;28/08/24
71;22.403.941;E003703;22403941/4;100;23/05/24
71;22.403.941;E001644;22403941/2;100;01/08/24
71;22.403.941;E003720;22403941/1;300;17/05/24
71;22.403.942;E002303;22403942/1;30.000;18/07/24
71;22.403.943;E002331;22403943/1;10.000;07/11/24
71;22.403.951;F002392;22403951/1;120;26/07/24
71;22.403.954;F002455;22403954/1;75;22/05/24
71;22.403.956;F001609;22403956/2;576,01;11/06/24
71;22.403.956;F001962;22403956/3;614,142;11/06/24
71;22.403.956;F001609;22403956/1;576,01;24/05/24
71;22.403.957;F001966;22403957/1;10;06/06/24
71;22.403.958;F001968;22403958/1;25;21/06/24
71;22.403.959;F000261;22403959/1;6.600;24/05/24
71;22.403.960;F001693;22403960/1;30;22/05/24
71;22.403.961;F002163;22403961/1;1.000;15/07/24
71;22.403.962;F000214;22403962/1;960;09/07/24
71;22.403.963;F001185;22403963/2;50;03/06/24
71;22.403.963;F001186;22403963/3;40;03/06/24
71;22.403.963;F003060;22403963/6;250;17/06/24
71;22.403.963;F003061;22403963/7;50;17/06/24
71;22.403.963;F001091;22403963/1;1;03/06/24
71;22.403.963;F003057;22403963/5;700;17/06/24
71;22.403.963;F000301;22403963/4;20;03/06/24
71;22.403.964;F002187;22403964/1;5;12/07/24
71;22.403.965;F002545;22403965/1;125;25/07/24
71;22.403.966;D008726;22403966/1;28.875;24/06/24
71;22.403.967;D008727;22403967/1;29.000;24/06/24
71;22.403.980;E001975;22403980/1;10.000;02/05/24
71;22.403.980;E001977;22403980/3;11.200;02/05/24
71;22.403.980;E001976;22403980/2;14.000;02/05/24
71;22.403.983;A006584;22403983/1;1;03/05/24
71;22.403.985;C004234;22403985/1;1;10/05/24
71;22.403.986;C004595;22403986/1;1;10/05/24
71;22.403.987;F002717;22403987/1;1;10/05/24
71;22.403.988;B006155;22403988/1;1;10/05/24
71;22.403.989;B006155;22403989/1;1;10/05/24
71;22.403.990;F003084;22403990/7;75;17/06/24
71;22.403.990;F003110;22403990/9;250;17/06/24
71;22.403.990;F003064;22403990/3;60;17/06/24
71;22.403.990;F003062;22403990/1;50;17/06/24
71;22.403.990;F003108;22403990/8;60;17/06/24
71;22.403.990;F003082;22403990/6;210;17/06/24
71;22.403.990;F003066;22403990/5;5;17/06/24
71;22.403.990;F003063;22403990/2;110;17/06/24
71;22.403.990;F003065;22403990/4;30;17/06/24
71;22.403.991;A006252;22403991/1;1;03/05/24
71;22.403.992;A007664;22403992/1;1;03/05/24
71;22.403.993;C002236;22403993/1;1;03/05/24
71;22.403.994;A007563;22403994/1;1;13/05/24
71;22.403.995;B005609;22403995/1;1;10/05/24
71;22.403.997;F003869;22403997/4;100;15/07/24
71;22.403.997;F003082;22403997/2;255;08/07/24
71;22.403.997;F003066;22403997/1;10;08/07/24
71;22.403.997;F003110;22403997/3;275;15/07/24
71;22.403.998;F003111;22403998/1;200;07/06/24
71;22.403.999;F003081;22403999/5;420;09/07/24
71;22.403.999;F003112;22403999/8;600;08/06/24
71;22.403.999;F003109;22403999/6;450;08/06/24
71;22.403.999;F003069;22403999/1;75;09/07/24
71;22.403.999;F003109;22403999/7;900;09/07/24
71;22.403.999;F003071;22403999/2;25;09/07/24
71;22.403.999;F003662;22403999/9;50;04/07/24
71;22.403.999;F003107;22403999/4;200;08/06/24
71;22.403.999;F003074;22403999/3;6;08/06/24
71;22.404.000;F003073;22404000/1;4;07/06/24
71;22.404.000;F003075;22404000/2;1;19/06/24
71;22.404.001;F003079;22404001/1;1.200;12/06/24
71;22.404.002;F003085;22404002/1;320;09/07/24
71;22.404.003;F003089;22404003/1;480;09/07/24
71;22.404.003;F003089;22404003/2;480;30/08/24
71;22.404.004;F003077;22404004/1;50;17/07/24
71;22.404.005;F002358;22404005/1;275;10/07/24
71;22.404.005;F002355;22404005/2;80;10/07/24
71;22.404.006;B005770;22404006/1;1;03/05/24
71;22.404.007;F002067;22404007/1;1;27/06/24
71;22.404.008;F003113;22404008/1;6.000;05/07/24
71;22.404.008;F003113;22404008/2;6.000;05/08/24
71;22.404.009;F002300;22404009/1;20;25/06/24
71;22.404.011;B006155;22404011/1;1;13/05/24
71;22.404.012;B006155;22404012/1;1;13/05/24
71;22.404.013;B005609;22404013/1;1;13/05/24
71;22.404.014;B001302;22404014/1;1;13/05/24
71;22.404.018;E002801;22404018/2;168.000;16/09/24
71;22.404.018;E002283;22404018/1;20.160;05/08/24
71;22.404.019;E002409;22404019/1;1.100;05/09/24
71;22.404.020;E004046;22404020/2;40;26/06/24
71;22.404.020;E002827;22404020/1;10;24/07/24
71;22.404.021;E003511;22404021/2;100;07/06/24
71;22.404.021;E003424;22404021/1;250;25/06/24
71;22.404.021;E003699;22404021/3;200;13/09/24
71;22.404.022;E004479;22404022/1;240;07/05/24
71;22.404.022;E004483;22404022/2;250;07/05/24
71;22.404.022;E004481;22404022/3;120;07/05/24
71;22.404.023;A007833;22404023/1;45.000;03/06/24
71;22.404.025;D002803;22404025/1;500;24/06/24
71;22.404.026;D003755;22404026/1;40.000;25/06/24
71;22.404.026;D010214;22404026/2;42.000;24/06/24
71;22.404.026;D010047;22404026/3;10.000;17/07/24
71;22.404.027;D008981;22404027/3;57.500;05/08/24
71;22.404.027;D008394;22404027/1;5.200;25/06/24
71;22.404.027;D009273;22404027/2;8.500;23/05/24
71;22.404.027;D008658;22404027/4;27.200;27/08/24
71;22.404.028;D008659;22404028/3;27.000;27/08/24
71;22.404.028;D008982;22404028/4;52.000;05/08/24
71;22.404.028;D005380;22404028/2;10.200;19/07/24
71;22.404.028;D008395;22404028/1;5.200;25/06/24
71;22.404.029;D010858;22404029/1;101.000;20/05/24
71;22.404.029;D008983;22404029/2;53.500;14/08/24
71;22.404.030;E003133;22404030/2;76.160;26/09/24
71;22.404.030;E003133;22404030/1;89.600;29/08/24
71;22.404.032;D005201;22404032/1;2.000;05/08/24
71;22.404.032;D008673;22404032/3;7.500;06/08/24
71;22.404.032;D002909;22404032/2;10.000;05/08/24
71;22.404.033;D008665;22404033/1;400;31/12/24
71;22.404.040;D009223;22404040/2;5.000;06/08/24
71;22.404.040;D009223;22404040/1;5.000;03/07/24
71;22.404.043;B002410;22404043/1;1;06/05/24
71;22.404.044;A006584;22404044/1;1;06/05/24
71;22.404.045;B006099;22404045/1;1;06/05/24
71;22.404.046;A007664;22404046/1;1;06/05/24
71;22.404.047;A007456;22404047/1;1;06/05/24
71;22.404.048;B002570;22404048/1;1;09/05/24
71;22.404.052;A006588;22404052/1;9.500;27/05/24
71;22.404.054;A004977;22404054/1;10.000;17/05/24
71;22.404.055;F003057;22404055/1;800;15/07/24
71;22.404.055;F003060;22404055/2;250;15/07/24
71;22.404.056;F001241;22404056/2;1.000;25/06/24
71;22.404.056;F001241;22404056/1;1.100;24/05/24
71;22.404.057;F002133;22404057/2;100;31/07/24
71;22.404.057;F002133;22404057/1;100;26/06/24
71;22.404.058;F000311;22404058/2;240;10/06/24
71;22.404.058;F001090;22404058/1;100;10/06/24
71;22.404.059;F000326;22404059/3;25;24/05/24
71;22.404.059;F002516;22404059/2;50;24/05/24
71;22.404.059;F001421;22404059/1;25;26/06/24
71;22.404.060;F003728;22404060/1;1;22/05/24
71;22.404.061;F002524;22404061/1;225;14/06/24
71;22.404.062;F001508;22404062/2;875;08/06/24
71;22.404.062;F002367;22404062/4;500;17/06/24
71;22.404.062;F002542;22404062/3;500;17/06/24
71;22.404.062;F001002;22404062/1;25;08/06/24
71;22.404.063;F001479;22404063/1;25;18/06/24
71;22.404.064;A006291;22404064/1;1;30/04/24
71;22.404.066;F003221;22404066/1;25;26/06/24
71;22.404.067;F003220;22404067/1;65;01/07/24
71;22.404.068;D008725;22404068/1;29.000;17/06/24
71;22.404.070;D011465;22404070/1;10.000;26/08/24
71;22.404.071;D005280;22404071/1;200;28/08/24
71;22.404.072;D010951;22404072/2;33.000;02/08/24
71;22.404.072;D010857;22404072/1;10.000;11/06/24
71;22.404.073;D010952;22404073/3;37.500;02/08/24
71;22.404.073;D011354;22404073/1;38.000;05/08/24
71;22.404.073;D008598;22404073/2;10.350;05/08/24
71;22.404.074;D011355;22404074/1;34.000;05/08/24
71;22.404.074;D008808;22404074/2;9.500;05/08/24
71;22.404.075;D010965;22404075/1;15.300;28/08/24
71;22.404.079;D002209;22404079/2;17.600;14/08/24
71;22.404.079;D010818;22404079/1;40.500;26/06/24
71;22.404.080;E003444;22404080/1;500;15/07/24
71;22.404.081;D008851;22404081/2;15.000;14/08/24
71;22.404.081;D010816;22404081/1;38.000;14/06/24
71;22.404.081;D002198;22404081/3;21.000;08/08/24
71;22.404.081;D008757;22404081/4;20.300;20/08/24
71;22.404.081;D008464;22404081/5;14.000;15/07/24
71;22.404.082;D010817;22404082/1;36.000;14/06/24
71;22.404.083;D011408;22404083/5;45.600;23/08/24
71;22.404.083;D003651;22404083/2;48.500;10/07/24
71;22.404.083;D005680;22404083/4;30.200;16/07/24
71;22.404.083;D007222;22404083/1;40.500;15/07/24
71;22.404.083;D008044;22404083/3;63.000;05/11/24
71;22.404.086;E001384;22404086/1;120;25/07/24
71;22.404.088;D002226;22404088/1;2.600;19/07/24
71;22.404.089;D003064;22404089/8;45.600;03/10/24
71;22.404.089;D009263;22404089/7;8.500;27/09/24
71;22.404.089;D010634;22404089/4;13.500;05/09/24
71;22.404.089;D005647;22404089/6;48.200;06/09/24
71;22.404.089;D008844;22404089/3;15.000;14/08/24
71;22.404.089;D010634;22404089/5;19.000;05/11/24
71;22.404.089;D007223;22404089/1;42.000;19/07/24
71;22.404.090;D002203;22404090/1;19.800;08/08/24
71;22.404.091;D008334;22404091/3;1.000;29/08/24
71;22.404.091;D002915;22404091/2;2.000;05/08/24
71;22.404.091;D005788;22404091/1;600;15/07/24
71;22.404.092;E001983;22404092/1;600;15/07/24
71;22.404.093;A007456;22404093/1;1;08/05/24
71;22.404.094;B005953;22404094/1;1;08/05/24
71;22.404.095;A006584;22404095/1;1;08/05/24
71;22.404.096;C001014;22404096/1;1;08/05/24
71;22.404.097;A007664;22404097/1;1;08/05/24
71;22.404.098;A007664;22404098/1;1;08/05/24
71;22.404.099;F001495;22404099/1;1;10/05/24
71;22.404.100;B005953;22404100/1;1;10/05/24
71;22.404.102;E004419;22404102/1;300;02/08/24
71;22.404.103;E003417;22404103/1;12;23/08/24
71;22.404.105;F002520;22404105/1;1;02/05/24
71;22.404.106;D011255;22404106/1;129.500;05/09/24
71;22.404.107;D011256;22404107/1;138.100;09/09/24
71;22.404.108;D003062;22404108/3;32.200;02/10/24
71;22.404.108;D003063;22404108/4;14.500;02/10/24
71;22.404.108;D005646;22404108/1;50.300;06/09/24
71;22.404.108;D009262;22404108/2;8.300;25/09/24
71;22.404.110;E001244;22404110/1;100;06/05/24
71;22.404.114;B002480;22404114/1;1;08/05/24
71;22.404.117;A006707;22404117/1;1;15/05/24
71;22.404.118;A007563;22404118/1;1;15/05/24
71;22.404.119;A007456;22404119/1;1;08/05/24
71;22.404.120;A007456;22404120/1;1;08/05/24
71;22.404.121;A006584;22404121/1;1;08/05/24
71;22.404.122;B002570;22404122/1;1;08/05/24
71;22.404.123;C004675;22404123/1;1;15/05/24
71;22.404.125;A004356;22404125/1;1;14/05/24
71;22.404.126;B005609;22404126/1;1;13/05/24
71;22.404.127;D012004;22404127/2;12.100;14/06/24
71;22.404.127;D012001;22404127/1;12.100;14/06/24
71;22.404.127;D012006;22404127/3;12.100;14/06/24
71;22.404.128;D012002;22404128/1;12.100;14/06/24
71;22.404.128;D012005;22404128/2;12.100;14/06/24
71;22.404.128;D012007;22404128/3;12.100;14/06/24
71;22.404.129;D005500;22404129/1;200.000;23/05/24
71;22.404.130;F002648;22404130/1;25;20/05/24
71;22.404.133;A006706;22404133/2;1;08/05/24
71;22.404.133;A005572;22404133/1;1;08/05/24
71;22.404.133;A006986;22404133/5;1;08/05/24
71;22.404.133;A005572;22404133/3;1;08/05/24
71;22.404.133;A006706;22404133/4;1;08/05/24
71;22.404.134;B006371;22404134/1;1;08/05/24
71;22.404.134;A007408;22404134/2;2;08/05/24
71;22.404.134;A006964;22404134/4;1;08/05/24
71;22.404.134;A006964;22404134/3;1;08/05/24
71;22.404.139;F001489;22404139/1;1;06/05/24
71;22.404.140;F002910;22404140/1;1;06/05/24
71;22.404.141;A007927;22404141/1;23.750;10/05/24
71;22.404.142;A008053;22404142/1;30.000;21/06/24
71;22.404.142;A008053;22404142/2;30.000;21/06/24
71;22.404.142;A008053;22404142/3;30.000;21/06/24
71;22.404.144;B006415;22404144/2;30.000;03/06/24
71;22.404.144;B006415;22404144/1;30.000;03/06/24
71;22.404.144;B006415;22404144/3;30.000;03/06/24
71;22.404.145;D005428;22404145/1;3.782;10/05/24
71;22.404.149;F000869;22404149/1;1;14/05/24
71;22.404.150;D005689;22404150/1;20.000;27/05/24
71;22.404.150;D011003;22404150/2;20.500;13/06/24
71;22.404.151;D008145;22404151/2;26.000;05/07/24
71;22.404.151;D005690;22404151/1;21.000;21/05/24
71;22.404.152;D008144;22404152/1;108.000;05/07/24
71;22.404.154;A006584;22404154/1;1;09/05/24
71;22.404.155;A006174;22404155/1;1;09/05/24
71;22.404.156;A007992;22404156/1;1;09/05/24
71;22.404.161;B005771;22404161/1;1;09/05/24
71;22.404.163;A007563;22404163/1;1;15/05/24
71;22.404.164;A006707;22404164/1;1;15/05/24
71;22.404.165;F000301;22404165/3;20;24/06/24
71;22.404.165;F000300;22404165/2;160;24/06/24
71;22.404.165;F001187;22404165/8;100;20/05/24
71;22.404.165;F001185;22404165/6;100;24/06/24
71;22.404.165;F000298;22404165/1;20;24/06/24
71;22.404.165;F001091;22404165/5;2;24/06/24
71;22.404.165;F000313;22404165/4;320;24/06/24
71;22.404.166;F000207;22404166/1;1.200;09/07/24
71;22.404.170;F001606;22404170/2;1.000;09/07/24
71;22.404.170;F001472;22404170/1;40;17/06/24
71;22.404.171;F001060;22404171/1;25;10/07/24
71;22.404.172;F002525;22404172/1;150;20/06/24
71;22.404.173;F002017;22404173/1;3.300;09/07/24
71;22.404.174;F002398;22404174/1;3;06/06/24
71;22.404.174;F002200;22404174/2;1;04/07/24
71;22.404.175;E002303;22404175/1;50.000;26/07/24
71;22.404.176;E002297;22404176/1;62.400;05/07/24
71;22.404.176;E002801;22404176/2;22.400;13/09/24
71;22.404.177;E003055;22404177/1;19.840;13/09/24
71;22.404.178;E003319;22404178/1;1.000;10/07/24
71;22.404.179;E003535;22404179/1;500;27/09/24
71;22.404.181;F002751;22404181/1;25;19/06/24
71;22.404.183;F002728;22404183/2;28.000;30/11/24
71;22.404.183;F001615;22404183/1;28.000;30/10/24
71;22.404.183;F001789;22404183/3;42.000;30/10/24
71;22.404.188;F000849;22404188/1;0,5;15/05/24
71;22.404.190;A007257;22404190/1;20.000;27/05/24
71;22.404.191;A005494;22404191/1;27.500;27/05/24
71;22.404.195;B005762;22404195/1;1;10/05/24
71;22.404.197;E004617;22404197/1;45;20/06/24
71;22.404.199;A003121;22404199/1;5.000;15/05/24
71;22.404.200;F003393;22404200/1;350;04/07/24
71;22.404.201;F002134;22404201/1;384;08/05/24
71;22.404.202;F002450;22404202/1;25;07/06/24
71;22.404.203;F003945;22404203/1;0,1;10/05/24
71;22.404.204;F003661;22404204/2;20;24/06/24
71;22.404.204;F003869;22404204/3;60;24/06/24
71;22.404.204;F003660;22404204/1;140;24/06/24
71;22.404.205;F003662;22404205/1;275;03/07/24
71;22.404.206;F003727;22404206/1;1;22/05/24
71;22.404.207;B002607;22404207/1;20.000;10/06/24
71;22.404.208;A005109;22404208/1;20.000;21/06/24
71;22.404.210;F000268;22404210/1;175;19/07/24
71;22.404.211;F002629;22404211/1;120;15/07/24
71;22.404.213;F003926;22404213/1;15;08/07/24
71;22.404.215;F003924;22404215/1;10;10/07/24
71;22.404.216;F003923;22404216/1;200;02/08/24
71;22.404.218;A006174;22404218/1;1;13/05/24
71;22.404.219;E001940;22404219/1;1.000;20/06/24
71;22.404.220;C003671;22404220/1;1;13/05/24
71;22.404.221;A007302;22404221/1;1;13/05/24
71;22.404.222;A007302;22404222/1;1;13/05/24
71;22.404.223;A007302;22404223/1;1;13/05/24
71;22.404.224;A007302;22404224/1;1;13/05/24
71;22.404.225;F003110;22404225/1;1;15/05/24
71;22.404.226;F003331;22404226/1;1;15/05/24
71;22.404.227;B006371;22404227/1;1;16/05/24
71;22.404.228;A005674;22404228/1;1;17/05/24
71;22.404.230;F003874;22404230/1;1;30/05/24
71;22.404.232;E004628;22404232/2;200;14/06/24
71;22.404.232;E004629;22404232/3;200;14/06/24
71;22.404.232;E004627;22404232/1;200;14/06/24
71;22.404.234;F002910;22404234/1;25;21/05/24
71;22.404.235;F002274;22404235/1;225;18/07/24
71;22.404.236;F002263;22404236/1;80;28/06/24
71;22.404.237;F003183;22404237/1;1.000;11/06/24
71;22.404.238;F003331;22404238/1;60;24/06/24
71;22.404.239;F003077;22404239/1;100;17/07/24
71;22.404.240;F003086;22404240/1;280;19/07/24
71;22.404.241;F003223;22404241/1;1;10/07/24
71;22.404.243;E001917;22404243/1;10;02/08/24
71;22.404.243;E004623;22404243/2;40;05/06/24
71;22.404.246;E004351;22404246/2;375;01/07/24
71;22.404.246;E003723;22404246/1;450;25/06/24
71;22.404.247;E004323;22404247/1;140.000;30/10/24
71;22.404.248;D011966;22404248/1;25.750;02/07/24
71;22.404.248;D010548;22404248/2;46.000;02/07/24
71;22.404.249;E002015;22404249/1;32.000;03/10/24
71;22.404.249;E001117;22404249/2;30.272;03/10/24
71;22.404.250;D010146;22404250/2;10.350;25/06/24
71;22.404.250;D010148;22404250/1;20.100;21/06/24
71;22.404.250;D010549;22404250/3;51.000;03/07/24
71;22.404.251;F003964;22404251/1;175;22/05/24
71;22.404.252;F000751;22404252/2;1.125;10/06/24
71;22.404.252;F000003;22404252/1;700;22/05/24
71;22.404.254;F003281;22404254/1;3;17/06/24
71;22.404.255;F003292;22404255/1;220;11/06/24
71;22.404.257;F002927;22404257/1;0,1;15/05/24
71;22.404.258;F003388;22404258/1;375;13/06/24
71;22.404.259;F000951;22404259/1;1.000;17/06/24
71;22.404.260;F003314;22404260/1;25;11/06/24
71;22.404.261;F003389;22404261/2;50;24/06/24
71;22.404.261;F003392;22404261/1;175;20/06/24
71;22.404.262;A003923;22404262/3;7.000;24/05/24
71;22.404.262;A003922;22404262/2;4.000;24/05/24
71;22.404.262;A003921;22404262/1;29.000;24/05/24
71;22.404.263;F003394;22404263/1;10;28/06/24
71;22.404.264;E004634;22404264/1;600;14/06/24
71;22.404.265;E002283;22404265/1;201.600;12/07/24
71;22.404.276;F002134;22404276/1;384;10/05/24
71;22.404.277;E003319;22404277/1;2.800;05/06/24
71;22.404.278;D001000;22404278/1;1.300;27/05/24
71;22.404.282;F000214;22404282/1;1.000;27/05/24
71;22.404.283;A006979;22404283/2;1;10/05/24
71;22.404.283;A004650;22404283/3;1;10/05/24
71;22.404.283;A007570;22404283/5;1;10/05/24
71;22.404.283;A007421;22404283/4;1;10/05/24
71;22.404.283;A006100;22404283/1;1;10/05/24
71;22.404.284;A006875;22404284/2;1;10/05/24
71;22.404.284;A006875;22404284/1;1;10/05/24
71;22.404.285;D009332;22404285/1;20.500;20/06/24
71;22.404.286;F002520;22404286/1;1;09/05/24
71;22.404.287;F002086;22404287/1;25;24/05/24
71;22.404.288;D008146;22404288/1;29.500;20/06/24
71;22.404.288;D003129;22404288/2;10.000;26/08/24
71;22.404.289;E003546;22404289/2;1.100;19/07/24
71;22.404.289;E003506;22404289/1;1.000;19/07/24
71;22.404.291;E000932;22404291/1;200;26/08/24
71;22.404.291;E003858;22404291/2;900;26/07/24
71;22.404.293;F003736;22404293/1;210;30/05/24
71;22.404.294;E002273;22404294/1;36.000;31/07/24
71;22.404.295;F003737;22404295/1;25;15/05/24
71;22.404.297;D003130;22404297/1;10.000;28/08/24
71;22.404.298;D006249;22404298/1;6.000;02/07/24
71;22.404.299;D008850;22404299/1;20.000;30/07/24
71;22.404.300;E002776;22404300/1;320;14/06/24
71;22.404.301;B006469;22404301/1;1;15/05/24
71;22.404.302;C004630;22404302/1;1;15/05/24
71;22.404.303;C003903;22404303/1;1;15/05/24
71;22.404.304;A006174;22404304/1;1;15/05/24
71;22.404.305;C004630;22404305/1;1;15/05/24
71;22.404.306;A007302;22404306/1;1;15/05/24
71;22.404.307;A007302;22404307/1;1;15/05/24
71;22.404.308;F003662;22404308/1;1;20/05/24
71;22.404.309;B005012;22404309/1;1;15/05/24
71;22.404.310;F000251;22404310/1;25;07/08/24
71;22.404.311;F002408;22404311/1;1;20/05/24
71;22.404.312;F000577;22404312/1;5;17/06/24
71;22.404.313;F001815;22404313/1;500;10/07/24
71;22.404.314;F001962;22404314/1;614,142;27/06/24
71;22.404.315;F001200;22404315/1;4.900;05/07/24
71;22.404.316;F000516;22404316/1;25;14/06/24
71;22.404.317;F002426;22404317/1;25;12/06/24
71;22.404.318;F002502;22404318/1;300;23/05/24
71;22.404.319;F002792;22404319/1;2;12/06/24
71;22.404.320;F002863;22404320/1;25;07/06/24
71;22.404.321;F003318;22404321/1;140;07/06/24
71;22.404.322;F003442;22404322/1;20;07/06/24
71;22.404.323;F002637;22404323/1;25;24/06/24
71;22.404.324;B005604;22404324/1;1;20/05/24
71;22.404.325;C004912;22404325/1;1;20/05/24
71;22.404.327;E004589;22404327/1;200;30/05/24
71;22.404.328;F003613;22404328/1;1;20/05/24
71;22.404.329;A006719;22404329/1;25.000;20/05/24
71;22.404.330;F003618;22404330/1;1;20/05/24
71;22.404.332;F003619;22404332/1;1;20/05/24
71;22.404.333;F003617;22404333/1;1;20/05/24
71;22.404.334;F003620;22404334/1;1;20/05/24
71;22.404.337;B005787;22404337/1;1;15/05/24
71;22.404.341;A006862;22404341/1;1;14/05/24
71;22.404.342;B005012;22404342/1;1;14/05/24
71;22.404.342;A006843;22404342/3;1;14/05/24
71;22.404.342;A005478;22404342/4;1;14/05/24
